iter	Passed	Remaining
41532	170612	651055
41533	170614	651045
41534	170616	651034
41535	170619	651024
41536	170622	651016
41537	170624	651005
41538	170627	650994
41539	170629	650984
41540	170631	650973
41541	170634	650962
41542	170637	650953
41543	170640	650944
41544	170642	650934
41545	170644	650923
41546	170647	650912
41547	170649	650902
41548	170652	650893
41549	170655	650884
41550	170657	650874
41551	170660	650864
41552	170663	650854
41553	170665	650845
41554	170668	650836
41555	170671	650828
41556	170674	650819
41557	170677	650812
41558	170680	650802
41559	170683	650792
41560	170685	650783
41561	170689	650776
41562	170691	650766
41563	170694	650756
41564	170697	650747
41565	170700	650739
41566	170703	650730
41567	170705	650720
41568	170708	650710
41569	170710	650699
41570	170713	650689
41571	170715	650678
41572	170718	650669
41573	170721	650660
41574	170723	650650
41575	170726	650640
41576	170728	650629
41577	170730	650618
41578	170733	650608
41579	170736	650599
41580	170738	650589
41581	170741	650580
41582	170744	650570
41583	170746	650561
41584	170749	650550
41585	170752	650542
41586	170755	650534
41587	170758	650525
41588	170760	650515
41589	170763	650504
41590	170765	650494
41591	170768	650485
41592	170771	650478
41593	170771	650478
41594	170943	651107
41595	171209	652102
41596	171211	652091
41597	171214	652079
41598	171216	652069
41599	171219	652059
41600	171221	652048
41601	171223	652037
41602	171226	652026
41603	171244	652077
41604	171247	652068
41605	171250	652061
41606	171253	652050
41607	171255	652039
41608	171257	652028
41609	171260	652017
41610	171262	652006
41611	171264	651994
41612	171267	651985
41613	171269	651975
41614	171272	651964
41615	171274	651954
41616	171277	651943
41617	171279	651932
41618	171281	651920
41619	171284	651910
41620	171286	651899
41621	171288	651889
41622	171291	651878
41623	171293	651866
41624	171295	651855
41625	171297	651844
41626	171300	651835
41627	171302	651824
41628	171305	651814
41629	171307	651802
41630	171309	651791
41631	171312	651780
41632	171314	651769
41633	171317	651760
41634	171319	651750
41635	171322	651740
41636	171324	651729
41637	171327	651720
41638	171330	651710
41639	171333	651703
41640	171336	651693
41641	171338	651682
41642	171340	651672
41643	171343	651661
41644	171345	651652
41645	171349	651644
41646	171351	651633
41647	171353	651623
41648	171356	651612
41649	171358	651602
41650	171361	651590
41651	171363	651581
41652	171366	651572
41653	171369	651564
41654	171372	651556
41655	171375	651545
41656	171377	651535
41657	171380	651524
41658	171382	651515
41659	171385	651505
41660	171388	651497
41661	171390	651487
41662	171393	651477
41663	171395	651466
41664	171398	651457
41665	171401	651447
41666	171403	651435
41667	171405	651425
41668	171408	651415
41669	171411	651405
41670	171413	651395
41671	171416	651386
41672	171418	651375
41673	171421	651364
41674	171423	651354
41675	171425	651343
41676	171428	651333
41677	171431	651324
41678	171434	651315
41679	171436	651305
41680	171439	651294
41681	171441	651283
41682	171443	651273
41683	171446	651264
41684	171448	651253
41685	171451	651243
41686	171454	651233
41687	171456	651223
41688	171459	651212
41689	171461	651202
41690	171464	651193
41691	171466	651183
41692	171469	651175
41693	171472	651165
41694	171475	651155
41695	171477	651146
41696	171480	651137
41697	171483	651128
41698	171486	651119
41699	171489	651109
41700	171491	651100
41701	171494	651091
41702	171497	651082
41703	171500	651072
41704	171502	651063
41705	171505	651053
41706	171508	651044
41707	171510	651035
41708	171513	651026
41709	171516	651016
41710	171518	651005
41711	171521	650994
41712	171523	650984
41713	171526	650974
41714	171529	650965
41715	171531	650957
41716	171534	650948
41717	171537	650938
41718	171540	650929
41719	171543	650921
41720	171547	650916
41721	171550	650909
41722	171554	650902
41723	171557	650895
41724	171561	650890
41725	171564	650883
41726	171568	650878
41727	171571	650870
41728	171575	650864
41729	171578	650858
41730	171582	650852
41731	171585	650844
41732	171588	650835
41733	171590	650825
41734	171594	650818
41735	171597	650811
41736	171601	650806
41737	171605	650801
41738	171608	650793
41739	171611	650786
41740	171614	650778
41741	171617	650769
41742	171620	650760
41743	171623	650752
41744	171626	650744
41745	171629	650736
41746	171633	650729
41747	171635	650720
41748	171638	650710
41749	171641	650702
41750	171644	650695
41751	171647	650686
41752	171650	650676
41753	171653	650667
41754	171655	650658
41755	171659	650650
41756	171662	650643
41757	171664	650633
41758	171667	650623
41759	171670	650614
41760	171673	650605
41761	171676	650599
41762	171679	650589
41763	171681	650580
41764	171684	650570
41765	171687	650560
41766	171690	650551
41767	171693	650543
41768	171695	650533
41769	171698	650523
41770	171700	650513
41771	171703	650502
41772	171706	650494
41773	171709	650486
41774	171714	650486
41775	171717	650479
41776	171720	650469
41777	171723	650460
41778	171726	650452
41779	171728	650441
41780	171731	650432
41781	171734	650423
41782	171737	650414
41783	171740	650406
41784	171743	650398
41785	171746	650390
41786	171748	650380
41787	171752	650373
41788	171755	650366
41789	171758	650359
41790	171763	650357
41791	171767	650353
41792	171770	650343
41793	171773	650335
41794	171776	650327
41795	171779	650317
41796	171781	650308
41797	171784	650299
41798	171787	650292
41799	171791	650285
41800	171794	650276
41801	171796	650267
41802	171799	650258
41803	171802	650249
41804	171805	650242
41805	171809	650235
41806	171812	650227
41807	171816	650223
41808	171819	650213
41809	171822	650205
41810	171825	650196
41811	171827	650186
41812	171830	650177
41813	171833	650168
41814	171835	650158
41815	171839	650151
41816	171842	650144
41817	171844	650134
41818	171847	650125
41819	171850	650116
41820	171853	650107
41821	171856	650099
41822	171859	650089
41823	171861	650080
41824	171864	650070
41825	171867	650061
41826	171870	650053
41827	171873	650046
41828	171876	650037
41829	171879	650028
41830	171882	650019
41831	171884	650009
41832	171887	650000
41833	171890	649991
41834	171892	649981
41835	171895	649972
41836	171898	649962
41837	171900	649952
41838	171903	649942
41839	171906	649933
41840	171908	649924
41841	171911	649915
41842	171914	649904
41843	171916	649894
41844	171919	649884
41845	171921	649875
41846	171924	649865
41847	171927	649856
41848	171929	649846
41849	171932	649836
41850	171934	649826
41851	171937	649817
41852	171940	649807
41853	171942	649797
41854	171945	649786
41855	171947	649776
41856	171950	649766
41857	171952	649757
41858	171955	649746
41859	171957	649736
41860	171960	649725
41861	171962	649715
41862	171965	649705
41863	171968	649697
41864	171971	649688
41865	171973	649677
41866	171975	649667
41867	171978	649656
41868	171980	649645
41869	171983	649635
41870	171986	649627
41871	171988	649618
41872	171991	649607
41873	171993	649596
41874	171996	649586
41875	171998	649576
41876	172001	649567
41877	172004	649558
41878	172007	649550
41879	172010	649541
41880	172012	649531
41881	172015	649521
41882	172018	649512
41883	172021	649503
41884	172023	649493
41885	172026	649483
41886	172028	649473
41887	172031	649463
41888	172034	649456
41889	172037	649447
41890	172039	649436
41891	172042	649426
41892	172044	649416
41893	172047	649407
41894	172050	649398
41895	172052	649388
41896	172055	649378
41897	172057	649368
41898	172060	649358
41899	172062	649347
41900	172065	649337
41901	172068	649328
41902	172070	649318
41903	172073	649309
41904	172076	649300
41905	172079	649291
41906	172081	649282
41907	172084	649274
41908	172087	649265
41909	172090	649255
41910	172092	649245
41911	172095	649235
41912	172098	649226
41913	172101	649218
41914	172104	649209
41915	172107	649203
41916	172110	649193
41917	172112	649183
41918	172115	649175
41919	172118	649167
41920	172122	649159
41921	172125	649151
41922	172128	649143
41923	172130	649134
41924	172134	649126
41925	172136	649117
41926	172139	649108
41927	172142	649098
41928	172144	649089
41929	172148	649081
41930	172150	649071
41931	172153	649062
41932	172155	649052
41933	172158	649043
41934	172162	649037
41935	172165	649029
41936	172168	649020
41937	172171	649011
41938	172173	649002
41939	172176	648994
41940	172179	648985
41941	172182	648976
41942	172185	648966
41943	172187	648956
41944	172191	648952
41945	172194	648944
41946	172198	648938
41947	172201	648931
41948	172205	648925
41949	172208	648916
41950	172211	648910
41951	172520	650053
41952	172817	651152
41953	173060	652048
41954	173062	652037
41955	173064	652026
41956	173067	652015
41957	173069	652004
41958	173072	651995
41959	173074	651985
41960	173077	651975
41961	173093	652016
41962	173096	652008
41963	173099	651999
41964	173101	651988
41965	173103	651976
41966	173106	651965
41967	173108	651954
41968	173110	651943
41969	173112	651931
41970	173115	651921
41971	173117	651909
41972	173119	651898
41973	173121	651886
41974	173123	651874
41975	173126	651863
41976	173128	651852
41977	173130	651840
41978	173132	651829
41979	173134	651817
41980	173136	651805
41981	173138	651793
41982	173140	651782
41983	173143	651771
41984	173145	651760
41985	173147	651749
41986	173149	651737
41987	173152	651727
41988	173154	651716
41989	173157	651706
41990	173159	651695
41991	173162	651685
41992	173164	651674
41993	173166	651662
41994	173169	651652
41995	173171	651641
41996	173173	651630
41997	173176	651621
41998	173178	651610
41999	173180	651598
42000	173183	651587
42001	173185	651576
42002	173187	651566
42003	173190	651555
42004	173192	651544
42005	173194	651533
42006	173197	651522
42007	173199	651512
42008	173202	651501
42009	173204	651491
42010	173207	651481
42011	173209	651470
42012	173213	651467
42013	173216	651457
42014	173218	651445
42015	173220	651435
42016	173223	651425
42017	173226	651416
42018	173228	651405
42019	173231	651395
42020	173233	651384
42021	173236	651377
42022	173240	651369
42023	173242	651358
42024	173244	651347
42025	173247	651337
42026	173249	651326
42027	173251	651316
42028	173254	651305
42029	173256	651295
42030	173259	651284
42031	173261	651274
42032	173263	651263
42033	173266	651252
42034	173268	651241
42035	173271	651232
42036	173273	651222
42037	173276	651211
42038	173278	651200
42039	173281	651190
42040	173283	651180
42041	173286	651171
42042	173289	651162
42043	173291	651152
42044	173294	651142
42045	173297	651133
42046	173299	651123
42047	173302	651114
42048	173305	651104
42049	173308	651096
42050	173311	651087
42051	173313	651076
42052	173315	651065
42053	173318	651054
42054	173321	651046
42055	173323	651036
42056	173326	651026
42057	173328	651016
42058	173331	651007
42059	173334	650997
42060	173337	650990
42061	173340	650982
42062	173343	650972
42063	173345	650962
42064	173348	650953
42065	173351	650944
42066	173354	650935
42067	173356	650925
42068	173359	650914
42069	173361	650904
42070	173363	650893
42071	173366	650883
42072	173369	650876
42073	173372	650867
42074	173374	650856
42075	173377	650845
42076	173379	650836
42077	173382	650826
42078	173385	650818
42079	173388	650808
42080	173390	650798
42081	173393	650788
42082	173395	650777
42083	173398	650768
42084	173401	650760
42085	173404	650751
42086	173407	650742
42087	173409	650732
42088	173412	650723
42089	173415	650714
42090	173418	650705
42091	173421	650696
42092	173423	650687
42093	173426	650678
42094	173429	650668
42095	173432	650659
42096	173435	650653
42097	173438	650645
42098	173441	650637
42099	173444	650629
42100	173447	650621
42101	173451	650614
42102	173454	650605
42103	173456	650594
42104	173458	650584
42105	173462	650578
42106	173465	650568
42107	173468	650562
42108	173471	650552
42109	173474	650545
42110	173477	650535
42111	173479	650526
42112	173483	650519
42113	173486	650510
42114	173488	650500
42115	173491	650490
42116	173493	650479
42117	173495	650468
42118	173498	650458
42119	173501	650450
42120	173504	650442
42121	173507	650434
42122	173510	650423
42123	173512	650413
42124	173515	650403
42125	173518	650395
42126	173520	650384
42127	173523	650374
42128	173525	650363
42129	173527	650353
42130	173530	650342
42131	173533	650335
42132	173536	650326
42133	173538	650316
42134	173541	650306
42135	173543	650296
42136	173546	650286
42137	173549	650278
42138	173552	650269
42139	173557	650267
42140	173559	650256
42141	173561	650245
42142	173564	650235
42143	173566	650226
42144	173569	650215
42145	173571	650204
42146	173573	650193
42147	173576	650182
42148	173578	650170
42149	173581	650162
42150	173583	650151
42151	173585	650140
42152	173587	650129
42153	173590	650117
42154	173592	650107
42155	173594	650095
42156	173597	650086
42157	173600	650077
42158	173602	650068
42159	173605	650059
42160	173608	650048
42161	173610	650037
42162	173613	650030
42163	173616	650020
42164	173619	650011
42165	173621	650000
42166	173623	649990
42167	173626	649979
42168	173631	649981
42169	173634	649970
42170	173636	649959
42171	173638	649947
42172	173641	649937
42173	173643	649925
42174	173645	649916
42175	173648	649906
42176	173650	649895
42177	173653	649884
42178	173655	649873
42179	173657	649862
42180	173659	649850
42181	173662	649841
42182	173664	649830
42183	173667	649819
42184	173669	649808
42185	173671	649797
42186	173674	649787
42187	173676	649776
42188	173679	649770
42189	173682	649760
42190	173684	649749
42191	173687	649739
42192	173690	649729
42193	173692	649721
42194	173695	649712
42195	173698	649704
42196	173702	649697
42197	173704	649688
42198	173707	649679
42199	173710	649670
42200	173713	649661
42201	173716	649651
42202	173718	649642
42203	173721	649632
42204	173723	649621
42205	173726	649612
42206	173729	649603
42207	173731	649593
42208	173734	649584
42209	173736	649573
42210	173739	649563
42211	173742	649554
42212	173745	649546
42213	173747	649535
42214	173750	649524
42215	173752	649513
42216	173754	649503
42217	173756	649492
42218	173759	649481
42219	173762	649472
42220	173764	649461
42221	173766	649449
42222	173768	649438
42223	173771	649428
42224	173773	649417
42225	173775	649407
42226	173778	649397
42227	173780	649386
42228	173783	649375
42229	173785	649364
42230	173787	649353
42231	173789	649342
42232	173792	649332
42233	173795	649324
42234	173798	649315
42235	173801	649308
42236	173804	649298
42237	173806	649287
42238	173809	649279
42239	173812	649269
42240	173814	649259
42241	173817	649249
42242	173819	649239
42243	173822	649229
42244	173825	649220
42245	173827	649211
42246	173830	649201
42247	173833	649192
42248	173835	649182
42249	173838	649172
42250	173840	649162
42251	173843	649152
42252	173845	649142
42253	173848	649131
42254	173850	649121
42255	173853	649111
42256	173855	649102
42257	173859	649095
42258	173862	649085
42259	173864	649075
42260	173866	649064
42261	173869	649054
42262	173872	649045
42263	173875	649037
42264	173877	649027
42265	173880	649016
42266	173882	649007
42267	173885	648997
42268	173887	648987
42269	173890	648978
42270	173893	648969
42271	173895	648959
42272	173898	648950
42273	173901	648939
42274	173903	648929
42275	173906	648920
42276	173909	648911
42277	173912	648903
42278	173914	648893
42279	173917	648882
42280	173919	648872
42281	173922	648863
42282	173925	648854
42283	173927	648843
42284	173930	648833
42285	173932	648823
42286	173934	648812
42287	173937	648801
42288	173940	648793
42289	173942	648784
42290	173945	648773
42291	173947	648763
42292	173950	648753
42293	173953	648744
42294	173956	648736
42295	173958	648726
42296	173961	648716
42297	173963	648706
42298	173966	648696
42299	173969	648687
42300	173971	648678
42301	173974	648667
42302	173976	648657
42303	173979	648646
42304	173981	648636
42305	173985	648630
42306	173988	648623
42307	173991	648613
42308	173993	648604
42309	173997	648596
42310	174000	648588
42311	174002	648579
42312	174005	648571
42313	174009	648565
42314	174012	648555
42315	174014	648545
42316	174017	648536
42317	174020	648528
42318	174023	648520
42319	174026	648511
42320	174029	648503
42321	174032	648494
42322	174035	648486
42323	174038	648481
42324	174041	648471
42325	174044	648462
42326	174047	648452
42327	174049	648442
42328	174052	648434
42329	174056	648428
42330	174058	648418
42331	174061	648408
42332	174063	648399
42333	174066	648389
42334	174070	648384
42335	174073	648375
42336	174459	649796
42337	174650	650486
42338	174888	651355
42339	174891	651344
42340	174893	651334
42341	174896	651324
42342	174899	651315
42343	174902	651306
42344	174905	651298
42345	174907	651289
42346	174927	651342
42347	174929	651331
42348	174932	651322
42349	174934	651311
42350	174937	651301
42351	174939	651290
42352	174942	651280
42353	174945	651271
42354	174948	651263
42355	174951	651254
42356	174953	651245
42357	174956	651234
42358	174959	651226
42359	174962	651217
42360	174965	651209
42361	174967	651199
42362	174970	651189
42363	174973	651181
42364	174975	651171
42365	174978	651160
42366	174981	651152
42367	174984	651143
42368	174986	651132
42369	174988	651122
42370	174991	651112
42371	174993	651101
42372	174996	651091
42373	174999	651082
42374	175001	651071
42375	175004	651062
42376	175006	651052
42377	175009	651042
42378	175011	651031
42379	175014	651021
42380	175017	651012
42381	175019	651001
42382	175021	650990
42383	175023	650979
42384	175026	650970
42385	175029	650961
42386	175032	650953
42387	175035	650943
42388	175038	650937
42389	175041	650927
42390	175043	650917
42391	175046	650909
42392	175049	650899
42393	175051	650888
42394	175054	650877
42395	175057	650869
42396	175060	650861
42397	175063	650852
42398	175065	650842
42399	175068	650832
42400	175070	650821
42401	175072	650811
42402	175075	650800
42403	175078	650791
42404	175081	650783
42405	175083	650774
42406	175086	650764
42407	175089	650754
42408	175091	650744
42409	175094	650735
42410	175097	650726
42411	175099	650716
42412	175102	650708
42413	175105	650698
42414	175108	650689
42415	175111	650681
42416	175113	650671
42417	175116	650662
42418	175119	650652
42419	175121	650642
42420	175124	650633
42421	175127	650624
42422	175130	650615
42423	175132	650605
42424	175135	650595
42425	175137	650585
42426	175140	650576
42427	175143	650567
42428	175146	650557
42429	175149	650548
42430	175151	650539
42431	175154	650529
42432	175156	650520
42433	175159	650511
42434	175162	650501
42435	175165	650491
42436	175167	650481
42437	175170	650471
42438	175172	650460
42439	175175	650451
42440	175178	650443
42441	175181	650436
42442	175184	650428
42443	175187	650420
42444	175190	650412
42445	175194	650404
42446	175197	650396
42447	175200	650389
42448	175203	650381
42449	175207	650374
42450	175210	650366
42451	175212	650357
42452	175215	650349
42453	175218	650340
42454	175221	650332
42455	175225	650326
42456	175228	650319
42457	175232	650312
42458	175235	650304
42459	175238	650297
42460	175241	650290
42461	175244	650281
42462	175247	650273
42463	175251	650266
42464	175255	650261
42465	175259	650259
42466	175263	650253
42467	175266	650245
42468	175269	650237
42469	175272	650229
42470	175275	650221
42471	175278	650213
42472	175281	650204
42473	175284	650194
42474	175287	650187
42475	175290	650180
42476	175301	650202
42477	175311	650219
42478	175319	650229
42479	175328	650240
42480	175335	650249
42481	175343	650258
42482	175350	650265
42483	175358	650275
42484	175367	650288
42485	175374	650295
42486	175380	650299
42487	175384	650295
42488	175389	650292
42489	175393	650289
42490	175397	650284
42491	175401	650279
42492	175406	650279
42493	175413	650284
42494	175418	650282
42495	175423	650282
42496	175427	650280
42497	175431	650276
42498	175436	650271
42499	175440	650269
42500	175444	650264
42501	175450	650265
42502	175456	650270
42503	175461	650268
42504	175477	650308
42505	175482	650306
42506	175492	650324
42507	175496	650319
42508	175500	650316
42509	175503	650307
42510	175506	650299
42511	175509	650292
42512	175513	650286
42513	175516	650280
42514	175519	650271
42515	175523	650264
42516	175525	650255
42517	175528	650247
42518	175531	650237
42519	175534	650229
42520	175538	650223
42521	175541	650214
42522	175544	650207
42523	175547	650198
42524	175550	650189
42525	175553	650181
42526	175556	650173
42527	175559	650165
42528	175562	650157
42529	175565	650149
42530	175569	650142
42531	175572	650136
42532	175575	650128
42533	175578	650119
42534	175581	650110
42535	175584	650101
42536	175587	650095
42537	175590	650086
42538	175593	650078
42539	175596	650071
42540	175599	650061
42541	175602	650054
42542	175605	650046
42543	175608	650038
42544	175612	650031
42545	175614	650021
42546	175618	650014
42547	175621	650006
42548	175624	649998
42549	175627	649990
42550	175630	649980
42551	175632	649971
42552	175635	649963
42553	175638	649955
42554	175641	649946
42555	175644	649937
42556	175647	649930
42557	175651	649922
42558	175654	649914
42559	175657	649906
42560	175659	649897
42561	175663	649889
42562	175666	649881
42563	175669	649873
42564	175672	649864
42565	175674	649855
42566	175677	649846
42567	175680	649837
42568	175683	649830
42569	175686	649822
42570	175689	649813
42571	175692	649803
42572	175695	649795
42573	175698	649788
42574	175701	649779
42575	175705	649774
42576	175708	649766
42577	175711	649758
42578	175714	649749
42579	175717	649741
42580	175720	649732
42581	175723	649723
42582	175725	649713
42583	175728	649705
42584	175732	649698
42585	175735	649691
42586	175738	649683
42587	175741	649674
42588	175743	649664
42589	175746	649655
42590	175750	649648
42591	175753	649641
42592	175756	649632
42593	175758	649622
42594	175761	649611
42595	175763	649601
42596	175766	649594
42597	175769	649585
42598	175772	649576
42599	175775	649567
42600	175777	649558
42601	175780	649549
42602	175784	649541
42603	175786	649533
42604	175789	649524
42605	175792	649515
42606	175795	649506
42607	175798	649499
42608	175801	649490
42609	175804	649482
42610	175807	649472
42611	175809	649462
42612	175812	649452
42613	175815	649443
42614	175817	649434
42615	175820	649425
42616	175823	649416
42617	175825	649406
42618	175828	649396
42619	175831	649388
42620	175834	649379
42621	175836	649369
42622	175839	649358
42623	175841	649348
42624	175844	649338
42625	175847	649330
42626	175849	649320
42627	175852	649311
42628	175855	649300
42629	175857	649290
42630	175860	649280
42631	175863	649272
42632	175865	649262
42633	175868	649254
42634	175871	649245
42635	175874	649237
42636	175878	649230
42637	175880	649221
42638	175883	649212
42639	175886	649203
42640	175889	649195
42641	175892	649188
42642	175895	649180
42643	175898	649171
42644	175902	649165
42645	175906	649161
42646	175909	649154
42647	176252	650398
42648	176551	651482
42649	176767	652260
42650	176769	652248
42651	176771	652237
42652	176774	652226
42653	176776	652217
42654	176779	652206
42655	176781	652196
42656	176784	652186
42657	176803	652237
42658	176805	652226
42659	176808	652217
42660	176810	652207
42661	176813	652197
42662	176815	652186
42663	176818	652175
42664	176820	652165
42665	176823	652155
42666	176826	652146
42667	176828	652136
42668	176831	652127
42669	176833	652116
42670	176836	652105
42671	176838	652095
42672	176841	652086
42673	176843	652076
42674	176846	652066
42675	176848	652055
42676	176851	652045
42677	176853	652035
42678	176856	652026
42679	176859	652017
42680	176862	652007
42681	176864	651997
42682	176867	651987
42683	176869	651976
42684	176872	651967
42685	176875	651959
42686	176877	651948
42687	176880	651938
42688	176882	651928
42689	176885	651917
42690	176887	651906
42691	176890	651897
42692	176892	651886
42693	176894	651875
42694	176897	651864
42695	176899	651854
42696	176902	651844
42697	176904	651835
42698	176907	651825
42699	176910	651815
42700	176912	651805
42701	176916	651799
42702	176919	651790
42703	176922	651783
42704	176926	651777
42705	176929	651770
42706	176932	651761
42707	176935	651752
42708	176939	651748
42709	176942	651742
42710	176945	651731
42711	176947	651720
42712	176949	651709
42713	176952	651698
42714	176954	651689
42715	176957	651679
42716	176959	651669
42717	176962	651658
42718	176964	651647
42719	176967	651637
42720	176969	651627
42721	176972	651618
42722	176974	651608
42723	176977	651597
42724	176979	651587
42725	176982	651576
42726	176985	651567
42727	176987	651558
42728	176990	651548
42729	176992	651537
42730	176994	651526
42731	176997	651516
42732	177000	651507
42733	177003	651498
42734	177005	651488
42735	177008	651478
42736	177010	651467
42737	177013	651457
42738	177015	651448
42739	177018	651439
42740	177021	651429
42741	177023	651419
42742	177026	651411
42743	177029	651402
42744	177032	651391
42745	177035	651383
42746	177037	651374
42747	177040	651365
42748	177043	651355
42749	177045	651345
42750	177048	651336
42751	177051	651327
42752	177054	651318
42753	177056	651308
42754	177059	651298
42755	177062	651289
42756	177064	651279
42757	177067	651271
42758	177070	651262
42759	177073	651254
42760	177076	651245
42761	177079	651236
42762	177082	651227
42763	177084	651217
42764	177087	651207
42765	177089	651197
42766	177092	651188
42767	177095	651179
42768	177098	651171
42769	177101	651163
42770	177104	651155
42771	177107	651146
42772	177110	651137
42773	177113	651127
42774	177115	651119
42775	177118	651110
42776	177122	651102
42777	177125	651094
42778	177128	651085
42779	177131	651078
42780	177134	651071
42781	177137	651063
42782	177140	651054
42783	177143	651045
42784	177146	651036
42785	177150	651032
42786	177153	651025
42787	177156	651017
42788	177160	651010
42789	177163	651003
42790	177166	650996
42791	177169	650988
42792	177173	650980
42793	177176	650972
42794	177179	650964
42795	177182	650956
42796	177185	650948
42797	177188	650939
42798	177191	650930
42799	177194	650922
42800	177197	650915
42801	177200	650906
42802	177203	650896
42803	177206	650888
42804	177209	650880
42805	177212	650872
42806	177215	650864
42807	177217	650854
42808	177221	650847
42809	177224	650838
42810	177226	650830
42811	177230	650824
42812	177233	650815
42813	177236	650806
42814	177239	650799
42815	177242	650790
42816	177246	650784
42817	177249	650776
42818	177252	650768
42819	177255	650760
42820	177258	650751
42821	177261	650744
42822	177264	650737
42823	177268	650729
42824	177271	650721
42825	177273	650712
42826	177276	650703
42827	177280	650696
42828	177284	650694
42829	177287	650685
42830	177290	650676
42831	177293	650668
42832	177296	650659
42833	177299	650650
42834	177301	650640
42835	177304	650629
42836	177306	650620
42837	177309	650612
42838	177312	650604
42839	177316	650596
42840	177319	650590
42841	177323	650583
42842	177326	650576
42843	177329	650570
42844	177332	650561
42845	177336	650554
42846	177341	650553
42847	177344	650545
42848	177347	650536
42849	177349	650526
42850	177352	650516
42851	177354	650506
42852	177357	650497
42853	177360	650488
42854	177363	650479
42855	177365	650469
42856	177368	650459
42857	177371	650450
42858	177373	650441
42859	177376	650433
42860	177379	650424
42861	177382	650415
42862	177385	650405
42863	177387	650396
42864	177391	650391
42865	177394	650382
42866	177397	650373
42867	177400	650363
42868	177402	650354
42869	177405	650345
42870	177408	650337
42871	177411	650329
42872	177414	650319
42873	177417	650312
42874	177420	650303
42875	177423	650293
42876	177426	650285
42877	177429	650276
42878	177431	650267
42879	177434	650258
42880	177437	650249
42881	177440	650240
42882	177443	650231
42883	177446	650222
42884	177448	650213
42885	177451	650204
42886	177453	650193
42887	177456	650183
42888	177459	650174
42889	177461	650163
42890	177463	650153
42891	177466	650144
42892	177469	650133
42893	177471	650122
42894	177474	650114
42895	177476	650104
42896	177479	650093
42897	177481	650084
42898	177484	650074
42899	177486	650064
42900	177489	650055
42901	177492	650046
42902	177495	650037
42903	177497	650026
42904	177500	650016
42905	177502	650006
42906	177505	649997
42907	177508	649988
42908	177511	649980
42909	177514	649972
42910	177517	649962
42911	177519	649952
42912	177522	649943
42913	177525	649935
42914	177527	649924
42915	177530	649914
42916	177532	649903
42917	177535	649893
42918	177537	649884
42919	177540	649876
42920	177543	649866
42921	177545	649855
42922	177548	649844
42923	177550	649834
42924	177553	649824
42925	177556	649817
42926	177558	649806
42927	177561	649796
42928	177563	649786
42929	177566	649776
42930	177568	649765
42931	177571	649757
42932	177574	649748
42933	177577	649738
42934	177579	649728
42935	177582	649718
42936	177584	649707
42937	177587	649699
42938	177590	649691
42939	177593	649681
42940	177595	649672
42941	177598	649662
42942	177601	649653
42943	177604	649644
42944	177607	649636
42945	177610	649628
42946	177613	649620
42947	177615	649610
42948	177618	649601
42949	177621	649593
42950	177624	649584
42951	177627	649575
42952	177629	649565
42953	177632	649555
42954	177635	649547
42955	177638	649539
42956	177641	649529
42957	177643	649520
42958	177646	649511
42959	177649	649503
42960	177653	649496
42961	177655	649487
42962	177658	649476
42963	177660	649465
42964	177663	649455
42965	177665	649445
42966	177668	649436
42967	177671	649427
42968	177673	649417
42969	177676	649407
42970	177678	649398
42971	177681	649388
42972	177684	649381
42973	177687	649373
42974	177690	649364
42975	177693	649355
42976	177696	649347
42977	177699	649339
42978	177702	649331
42979	177705	649323
42980	177709	649316
42981	177711	649307
42982	177714	649297
42983	177717	649288
42984	177719	649278
42985	177722	649268
42986	177725	649259
42987	177728	649251
42988	177731	649244
42989	177734	649235
42990	177737	649226
42991	177739	649217
42992	177743	649210
42993	177746	649204
42994	177750	649196
42995	177752	649187
42996	177756	649179
42997	177759	649172
42998	177762	649164
42999	177765	649155
43000	177768	649146
43001	177771	649139
43002	177904	649605
43003	178194	650647
43004	178543	651900
43005	178548	651901
43006	178551	651890
43007	178553	651879
43008	178555	651867
43009	178557	651856
43010	178560	651846
43011	178562	651836
43012	178580	651879
43013	178582	651871
43014	178584	651859
43015	178587	651848
43016	178589	651838
43017	178592	651827
43018	178598	651832
43019	178605	651838
43020	178612	651845
43021	178620	651852
43022	178627	651858
43023	178634	651865
43024	178637	651856
43025	178639	651847
43026	178642	651838
43027	178648	651839
43028	178652	651833
43029	178655	651826
43030	178658	651817
43031	178662	651813
43032	178665	651804
43033	178668	651797
43034	178670	651786
43035	178673	651776
43036	178676	651768
43037	178679	651759
43038	178682	651750
43039	178684	651741
43040	178687	651731
43041	178690	651722
43042	178693	651713
43043	178695	651703
43044	178698	651695
43045	178701	651687
43046	178704	651677
43047	178707	651668
43048	178710	651660
43049	178713	651652
43050	178716	651645
43051	178719	651635
43052	178721	651625
43053	178724	651616
43054	178727	651607
43055	178730	651599
43056	178733	651591
43057	178736	651583
43058	178739	651575
43059	178742	651567
43060	178745	651558
43061	178748	651548
43062	178751	651538
43063	178754	651533
43064	178758	651527
43065	178761	651518
43066	178763	651508
43067	178766	651498
43068	178769	651489
43069	178771	651479
43070	178774	651470
43071	178777	651459
43072	178779	651449
43073	178781	651439
43074	178784	651428
43075	178786	651418
43076	178789	651409
43077	178792	651400
43078	178795	651391
43079	178797	651380
43080	178799	651369
43081	178802	651360
43082	178805	651351
43083	178808	651342
43084	178810	651332
43085	178814	651325
